,,,,,,,,,,,,,,
دیده بان بازار : 1400/6/16,,,,,,,,,,,,,,
نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
ساراب,سيمان‌ داراب‌,2052,6855131,1.50383E+11,21140,20310,22190,"1,050.00",4.97,21940,800.00,3.78,20300,22190
پارند,صندوق س. پارند پايدار سپهر,2051,66579872,6.66223E+11,10173,10007,10008,-165.00,-1.62,10006,-167.00,-1.64,10006,10008
پارسان,گسترش نفت و گاز پارسيان,2035,12904128,3.88106E+11,30870,30050,30020,-850.00,-2.75,30080,-790.00,-2.56,29400,30740
ثتران,سرمايه گذاري مسكن تهران,2032,29732074,1.33358E+11,4680,4490,4446,-234.00,-5.00,4485,-195.00,-4.17,4446,4597
كسرام,پارس‌ سرام‌,2025,13445265,94565957310,7000,7000,6950,-50.00,-0.71,7030,30.00,0.43,6860,7280
سمتاز,سيمان ممتازان كرمان,2019,5061395,1.20211E+11,23090,23700,23782,692.00,3.00,23751,661.00,2.86,23490,23782
لپيام,گسترش صنايع پيام,2011,4098547,1.89962E+11,45043,46394,46394,"1,351.00",3.00,46349,"1,306.00",2.90,45565,46394
افق,فروشگاههاي زنجيره اي افق كوروش,1985,1461888,95882451590,65750,65750,64500,"-1,250.00",-1.90,65590,-160.00,-0.24,64000,66870
غبهنوش,بهنوش‌ ايران‌,1963,1151462,98821908000,87600,85000,84740,"-2,860.00",-3.26,85820,"-1,780.00",-2.03,84010,88650
كچاد,معدني‌وصنعتي‌چادرملو,1951,5027493,1.53541E+11,31120,30120,30600,-520.00,-1.67,30540,-580.00,-1.86,30120,30850
اميد,تامين سرمايه اميد,1946,14911734,1.12921E+11,7260,7260,7620,360.00,4.96,7570,310.00,4.27,7000,7620
دتوزيع,توزيع دارو پخش,1943,5409728,2.12201E+11,41210,40550,39150,"-2,060.00",-5.00,39226,"-1,984.00",-4.81,39150,40550
سبزوا,سيمان لار سبزوار,1921,18004474,68144430030,3821,3710,3741,-80.00,-2.09,3785,-36.00,-0.94,3660,3840
كپشير,پشم‌شيشه‌ايران‌,1910,4509444,1.05388E+11,24460,23740,23240,"-1,220.00",-4.99,23370,"-1,090.00",-4.46,23240,24200
تپمپي,پمپ‌ سازي‌ ايران‌,1907,5657314,1.23704E+11,21750,20700,21400,-350.00,-1.61,21870,120.00,0.55,20700,22510
ولغدر,ليزينگ‌خودروغدير,1893,6447010,1.1163E+11,17710,17350,17020,-690.00,-3.90,17320,-390.00,-2.20,16900,17940
چكارن,كارتن‌ ايران‌,1889,25571843,88176380862,3478,3390,3423,-55.00,-1.58,3448,-30.00,-0.86,3325,3540
قلرست,قند لرستان‌,1887,3743132,1.11208E+11,28590,28020,30010,"1,420.00",4.97,29710,"1,120.00",3.92,28020,30010
وساپا,سرمايه‌گذاري‌ سايپا,1876,16611661,98705196440,6190,6000,5890,-300.00,-4.85,5940,-250.00,-4.04,5890,6100
غپاك,لبنيات‌ پاك‌,1875,6399323,1.31692E+11,20480,20100,20200,-280.00,-1.37,20580,100.00,0.49,20000,21400
مرقام,ايران‌ارقام‌,1854,4754875,88965754240,18860,17940,18310,-550.00,-2.92,18710,-150.00,-0.80,17930,19160
بپاس,بيمه پاسارگاد,1839,4057488,3.08343E+11,72433,76054,76054,"3,621.00",5.00,75994,"3,561.00",4.92,73300,76054
غچين,كشت‌ و صنعت‌ چين‌ چين,1831,4504242,88426464870,19650,19650,19050,-600.00,-3.05,19630,-20.00,-0.10,18820,20090
تكشا,گسترش‌صنايع‌وخدمات‌كشاورزي‌,1818,3381545,1.28682E+11,36530,37980,38350,"1,820.00",4.98,38050,"1,520.00",4.16,36120,38350
وآوا,سرمايه گذاري آوا نوين,1815,9904165,56697041862,5672,5715,5728,56.00,0.99,5725,53.00,0.93,5520,5888
بهپاك,صنعتي بهپاك,1811,5950852,45051373017,7652,7412,7636,-16.00,-0.21,7571,-81.00,-1.06,7412,7690
سفاسي,شركت فارسيت اهواز,1805,8061301,52228656081,6675,6500,6475,-200.00,-3.00,6479,-196.00,-2.94,6475,6595
ارفع,شركت آهن و فولاد ارفع,1803,4033276,74127601530,18785,18653,18320,-465.00,-2.48,18444,-341.00,-1.82,18020,18783
وثخوز,سرمايه گذاري و توسعه خوزستان,1797,1203906,61066087283,53043,52308,50391,"-2,652.00",-5.00,50723,"-2,320.00",-4.37,50391,53850
